---
0,-36,-5,0,0,0,1,0
1,-36,-5,0,0,0,1,0
2,-36,-5,0,0,0,1,0
3,-36,-5,0,0,0,1,0
4,-36,-5,0,0,0,1,0
5,-36,-5,0,0,0,1,0
6,-36,-5,0,0,0,1,0
7,-36,-5,0,0,0,1,0
8,-36,-2,0,0,0,1,0
9,-35,1,0,0,0,1,0
10,-34,4,0,0,0,1,0
11,-34,7,0,0,0,1,0
12,-33,9,0,0,0,1,0
13,-33,12,0,0,0,1,0
14,-32,13,0,0,0,1,0
15,-32,14,0,0,0,1,0
16,-31,15,0,0,0,1,0
17,-31,15,0,0,0,1,0
18,-31,15,0,0,0,1,0
19,-30,16,0,0,0,1,0
20,-29,18,0,0,0,1,0
21,-27,19,0,0,0,1,0
22,-25,21,0,0,0,1,0
23,-24,21,0,0,0,1,0
24,-23,22,0,0,0,1,0
25,-22,22,0,0,0,1,0
26,-21,23,0,0,0,1,0
27,-20,23,0,0,0,1,0
28,-19,23,0,0,0,1,0
29,-17,23,0,0,0,1,0
30,-15,23,0,0,0,1,0
31,-14,24,0,0,0,1,0
32,-12,24,0,0,0,1,0
33,-10,24,0,0,0,1,0
34,-9,24,0,0,0,1,0
35,-6,24,0,0,0,1,0
36,-4,23,0,0,0,1,0
37,-2,22,0,0,0,1,0
38,-1,21,0,0,0,1,0
39,0,20,0,0,0,1,0
40,2,18,0,0,0,1,0
41,3,15,0,0,0,1,0
42,5,11,0,0,0,1,0
43,5,8,0,0,0,1,0
44,5,6,0,0,0,1,0
45,5,4,0,0,0,1,0
46,5,2,0,0,0,1,0
47,4,0,0,0,0,1,0
48,3,-1,0,0,0,1,0
49,1,-3,0,0,0,1,0
50,0,-4,0,0,0,1,0
51,-1,-5,0,0,0,1,0
52,-2,-6,0,0,0,1,0
53,-4,-7,0,0,0,1,0
54,-6,-8,0,0,0,1,0
55,-7,-9,0,0,0,1,0
56,-10,-9,0,0,0,1,0
57,-13,-10,0,0,0,1,0
58,-14,-10,0,0,0,1,0
59,-16,-10,0,0,0,1,0
60,-17,-11,0,0,0,1,0
61,-18,-11,0,0,0,1,0
62,-20,-11,0,0,0,1,0
63,-21,-11,0,0,0,1,0
64,-22,-11,0,0,0,1,0
65,-24,-11,0,0,0,1,0
66,-26,-10,0,0,0,1,0
67,-28,-9,0,0,0,1,0
68,-30,-9,0,0,0,1,0
69,-31,-8,0,0,0,1,0
70,-31,-8,0,0,0,1,0
71,-31,-8,0,0,0,1,0
72,-31,-8,0,0,0,1,0
73,-31,-8,0,0,0,1,0
74,-31,-8,0,0,0,1,0
75,-31,-8,0,0,0,1,0
76,-31,-8,0,0,0,1,0
77,-31,-8,0,0,0,1,0
78,-31,-8,0,0,0,1,0
79,-32,-8,0,0,0,1,0
80,-32,-7,0,0,0,1,0
81,-33,-7,0,0,0,1,0
82,-33,-6,0,0,0,1,0
