---
0,5,86,0,0,0,1,0
1,5,86,0,0,0,1,0
2,5,86,0,0,0,1,0
3,5,86,0,0,0,1,0
4,5,86,0,0,0,1,0
5,5,86,0,0,0,1,0
6,5,86,0,0,0,1,0
7,5,86,0,0,0,1,0
8,5,86,0,0,0,1,0
9,5,86,0,0,0,1,0
10,5,86,0,0,0,1,0
11,5,86,0,0,0,1,0
12,5,86,0,0,0,1,0
13,5,86,0,0,0,1,0
14,5,86,0,0,0,1,0
15,5,86,0,0,0,1,0
16,5,86,0,0,0,1,0
17,5,86,0,0,0,1,0
18,5,86,0,0,0,1,0
19,5,86,0,0,0,1,0
20,5,86,0,0,0,1,0
21,5,86,0,0,0,1,0
22,5,86,0,0,0,1,0
23,5,86,0,0,0,1,0
24,5,86,0,0,0,1,0
25,5,86,0,0,0,1,0
26,5,86,0,0,0,1,0
27,5,86,0,0,0,1,0
28,5,86,0,0,0,1,0
29,5,86,0,0,0,1,0
30,5,86,0,0,0,1,0
31,5,86,0,0,0,1,0
32,5,86,0,0,0,1,0
33,5,86,0,0,0,1,0
34,5,86,0,0,0,1,0
35,5,86,0,0,0,1,0
36,5,86,0,0,0,1,0
37,5,86,0,0,0,1,0
38,5,86,0,0,0,1,0
39,5,86,0,0,0,1,0
40,5,86,0,0,0,1,0
