---
0,-16,-12,0,0,0,1,0
1,-16,-12,0,0,0,1,0
2,-16,-12,0,0,0,1,0
3,-16,-12,0,0,0,1,0
4,-16,-12,0,0,0,1,0
5,-16,-12,0,0,0,1,0
6,-16,-12,0,0,0,1,0
7,-14,-13,0,0,0,1,0
8,-14,-13,0,0,0,1,0
9,-13,-13,0,0,0,1,0
10,-11,-14,0,0,0,1,0
11,-9,-14,0,0,0,1,0
12,-7,-14,0,0,0,1,0
13,-5,-15,0,0,0,1,0
14,-4,-15,0,0,0,1,0
15,-4,-15,0,0,0,1,0
16,-4,-15,0,0,0,1,0
17,-3,-15,0,0,0,1,0
18,-1,-14,0,0,0,1,0
19,2,-12,0,0,0,1,0
20,5,-11,0,0,0,1,0
21,6,-10,0,0,0,1,0
22,7,-10,0,0,0,1,0
23,7,-9,0,0,0,1,0
24,9,-7,0,0,0,1,0
25,10,-5,0,0,0,1,0
26,11,-3,0,0,0,1,0
27,12,-2,0,0,0,1,0
28,14,2,0,0,0,1,0
29,15,4,0,0,0,1,0
30,15,5,0,0,0,1,0
31,15,6,0,0,0,1,0
32,15,8,0,0,0,1,0
33,15,9,0,0,0,1,0
34,15,10,0,0,0,1,0
35,15,11,0,0,0,1,0
36,13,12,0,0,0,1,0
37,12,13,0,0,0,1,0
38,10,13,0,0,0,1,0
39,9,14,0,0,0,1,0
40,9,14,0,0,0,1,0
41,8,14,0,0,0,1,0
42,7,14,0,0,0,1,0
43,6,14,0,0,0,1,0
44,5,14,0,0,0,1,0
45,3,13,0,0,0,1,0
46,2,12,0,0,0,1,0
47,0,11,0,0,0,1,0
48,-1,10,0,0,0,1,0
49,-2,9,0,0,0,1,0
50,-3,9,0,0,0,1,0
51,-4,8,0,0,0,1,0
52,-5,7,0,0,0,1,0
53,-7,5,0,0,0,1,0
54,-9,4,0,0,0,1,0
55,-10,3,0,0,0,1,0
56,-11,3,0,0,0,1,0
57,-12,1,0,0,0,1,0
58,-13,0,0,0,0,1,0
59,-14,-1,0,0,0,1,0
60,-16,-2,0,0,0,1,0
61,-17,-4,0,0,0,1,0
62,-18,-4,0,0,0,1,0
63,-18,-5,0,0,0,1,0
64,-18,-5,0,0,0,1,0
65,-18,-5,0,0,0,1,0
66,-18,-6,0,0,0,1,0
67,-18,-6,0,0,0,1,0
68,-18,-7,0,0,0,1,0
69,-18,-7,0,0,0,1,0
70,-18,-7,0,0,0,1,0
71,-18,-7,0,0,0,1,0
72,-18,-8,0,0,0,1,0
73,-18,-9,0,0,0,1,0
74,-18,-9,0,0,0,1,0
75,-18,-9,0,0,0,1,0
76,-18,-10,0,0,0,1,0
77,-18,-10,0,0,0,1,0
78,-18,-11,0,0,0,1,0
79,-17,-11,0,0,0,1,0
80,-17,-11,0,0,0,1,0
81,-17,-11,0,0,0,1,0
82,-17,-11,0,0,0,1,0
83,-17,-11,0,0,0,1,0
84,-17,-11,0,0,0,1,0
85,-17,-11,0,0,0,1,0
86,-17,-11,0,0,0,1,0
87,-17,-11,0,0,0,1,0
88,-17,-11,0,0,0,1,0
89,-17,-11,0,0,0,1,0
90,-17,-11,0,0,0,1,0
91,-17,-12,0,0,0,1,0
92,-17,-12,0,0,0,1,0
93,-17,-12,0,0,0,1,0
